SCHEDULEDATETIME|VIsitDatetime|Channel|Region|Area|Sales Area|Cluster|Micro Cluster|Additional Territory|TerritoryID|VISIT_TYPE|BeatPlanID|BeatPlanName|VisitorOrgType|VisitorORGID|VisitorSaldoMOBO Org ID|VisitorOrgName|VisitedOrgType|VisitedORGID|VisitedSaldoMOBO Org ID|VisitedOrgName|VisitedOrg Address|OperatorType|OperatorId|UserName|Operator Full Name|StartDateTime|EndDatetime|Time On Beat|Comments|Planned Distance(in KM)|Activity Name|Activity Status|PRODUCT_CATEGORY|PRODUCT_BRAND|PRODUCT_CODE|PRODUCT_NAME|Total Sales Qty|Total Sales Value|Org Location|Activity Location|Deviation Distance(in KM)|Reason
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|network survey |Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|network survey new|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|adshgfdash|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Activity 1949 1|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Activity 1950|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Activity 1960|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Activity 1961|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Activity 1962|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Activity 1963|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|network survey|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|MySurvey1|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|survey100|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|NetworkSurvey001|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Activitytest100|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|LOKITEST|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey demo28June|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|FormbuilderJune29|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|survey0407|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|survey0407|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|survey0407001|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|YesYes|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|NoYes|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Image mandatory|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|image revert|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Image A1 mand|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Image A2 NM1|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Image A3 WI|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|image surey|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey mandatory yes yes|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey non mand no yes|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|survey wo image|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey yes yes|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 1309 yes yes|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 1309 no yes|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Image NM yes yes |Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 2609 yes yes|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 2609 No yes|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|New Survey today|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|58074|17000851|No frequency 81|HxhcBUNGA MAS,BENGKULU SELATAN,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Kiran Survey|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3951|sjbdkjsb|Dealer|50475|05123423|ldealer|Outlet|58025|17000814|Daily1212new|21CIBEBER,CILEGON,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3951|sjbdkjsb|Dealer|50475|05123423|ldealer|Outlet|57182|24273433|Bulkgg433|455ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3951|sjbdkjsb|Dealer|50475|05123423|ldealer|Outlet|52893|17000186|Outlet0904|21Davanagere,BANGLI,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3951|sjbdkjsb|Dealer|50475|05123423|ldealer|Outlet|58061|17000837|Out61daily|GxgdBAYAH,LEBAK,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3951|sjbdkjsb|Dealer|50475|05123423|ldealer|Outlet|58003|17000797|Alternate Frequency Out|121ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3951|sjbdkjsb|Dealer|50475|05123423|ldealer|Outlet|58007|17000801|Daily 2 outlet|121ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3951|sjbdkjsb|Dealer|50475|05123423|ldealer|Outlet|58073|17000848|Daily 91|HddhCURUG,SERANG,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3952|765767|Dealer|50475|05123423|ldealer|Outlet|58003|17000797|Alternate Frequency Out|121ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3952|765767|Dealer|50475|05123423|ldealer|Outlet|58007|17000801|Daily 2 outlet|121ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3952|765767|Dealer|50475|05123423|ldealer|Outlet|58025|17000814|Daily1212new|21CIBEBER,CILEGON,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3952|765767|Dealer|50475|05123423|ldealer|Outlet|58061|17000837|Out61daily|GxgdBAYAH,LEBAK,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3952|765767|Dealer|50475|05123423|ldealer|Outlet|58073|17000848|Daily 91|HddhCURUG,SERANG,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|58061|17000837|Out61daily|GxgdBAYAH,LEBAK,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|58073|17000848|Daily 91|HddhCURUG,SERANG,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|52659|17000167|Outlet2702|647KARANG TINGGI,BENGKULU TENGAH,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|50558|90945|ruleoutlet5|21ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|58061|17000837|Out61daily|GxgdBAYAH,LEBAK,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|58073|17000848|Daily 91|HddhCURUG,SERANG,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|52659|17000167|Outlet2702|647KARANG TINGGI,BENGKULU TENGAH,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|50558|90945|ruleoutlet5|21ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|58061|17000837|Out61daily|GxgdBAYAH,LEBAK,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|58073|17000848|Daily 91|HddhCURUG,SERANG,BANTEN|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|52659|17000167|Outlet2702|647KARANG TINGGI,BENGKULU TENGAH,BENGKULU|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3954|7656757|Dealer|50475|05123423|ldealer|Outlet|50558|90945|ruleoutlet5|21ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|50558|90945|ruleoutlet5|21ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-BLOREM||micro191||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|50567|34344|Nolatlong outlet|121ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|MC-PATI||micro192||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|50583|675546|Outletnew1608|7896BAJUBANG,BATANG HARI,JAMBI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|50627|728328|new out2|121ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
26-Jan-2020 07:00:00||Traditional|Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO|||1000000000009017||3973|Kiran Daily |Dealer|50475|05123423|ldealer|Outlet|50628|17000045|New out2|121ABIANSEMAL,BADUNG,BALI|Canvasser_New|lcan1|LCAN1|lcan1|||||0.0|Survey 13 jan|Initiated||||||||||
